_index,_type,_id,_score,_source/uuid
news_articles,_doc,36nyeHEBQ7bCTl73ZUD4,5.8685102,b466c6e3413d02b66e30597eea0484f822cad943
news_articles,_doc,UanyeHEBQ7bCTl731rUn,5.8685102,e1cc97e5d7c9907fbd09edda99e0e54d9cfddda5
news_articles,_doc,b6rzeHEBQ7bCTl73amPL,5.8685102,0046f614e6fdbf875ff469a5d6117aeb771a6187
news_articles,_doc,Pav0eHEBQ7bCTl73mH0g,5.8685102,48b712e4e7b1ae00b249f1869aed9698dc05b463
news_articles,_doc,dav0eHEBQ7bCTl730LNd,5.8685102,923fe10647196a5eaf42a5573985b6fa3ae7162c
news_articles,_doc,7av0eHEBQ7bCTl730Lle,5.8685102,82bfa3c672073d483631f19da4534428b3e811f3
news_articles,_doc,-KrzeHEBQ7bCTl73zdRk,5.7800555,3650d0ce672c774f56b122268a8b68c563dc76c1
news_articles,_doc,v6fweHEBQ7bCTl732YTz,5.7795315,73541bed35fe359f2bc3b54219dba4649c1cf190
news_articles,_doc,u6fxeHEBQ7bCTl73CI6M,5.7795315,00867476eb7b4c706d593eb051cbf5a30b1a1230
news_articles,_doc,YqfxeHEBQ7bCTl73CJOM,5.7795315,fafabd198e3dfd0988777f1f3d2256a85df5d76d
news_articles,_doc,oqfxeHEBQ7bCTl73CK6V,5.7795315,6528cc666594c65c70efa98ffe362ae1812462a0
news_articles,_doc,d6jxeHEBQ7bCTl73Yi58,5.7795315,1b789ebc13e028cb401d15c2c1bf0686b6f21c4c
news_articles,_doc,h6jxeHEBQ7bCTl73-rsS,5.7795315,76f5eb3bca0adb2ac50ea9b65c623390a893754d
news_articles,_doc,7KnyeHEBQ7bCTl73ZT_4,5.7795315,3aa45d486f93568ba5292bf49ccf03045354450d
news_articles,_doc,R6nyeHEBQ7bCTl731ron,5.7795315,1b56eaffcfbd3384130a5f9c7acbfe2e8d4d051e
news_articles,_doc,WanzeHEBQ7bCTl73B-Oe,5.7795315,c12383e2bfdaafeab7b107042d964d97b287b41f
news_articles,_doc,RarzeHEBQ7bCTl73anzN,5.7795315,5728cfc195023026334b75e39eea5e847a7ba41e
news_articles,_doc,DqrzeHEBQ7bCTl73lpPc,5.7795315,fb03fcf16bc265655d908a815cad729059328550
news_articles,_doc,k6v0eHEBQ7bCTl73mI8i,5.7795315,1b8b8e455dd8234c711ae8076533f857ec71d1eb
news_articles,_doc,7anzeHEBQ7bCTl73B_Kf,5.729266,492eb267f36dc88f4a646fb0062c815184daf790
news_articles,_doc,9afxeHEBQ7bCTl73CJCM,5.693211,38e62f3d2a8507a41d91320d5d3960e8fd123481
news_articles,_doc,R6fxeHEBQ7bCTl73NctE,5.693211,d14c672829f3a4df6e28fb0dfe55622e9a57b067
news_articles,_doc,2afxeHEBQ7bCTl73NddF,5.693211,58443f444a542a54c76d5a6597556d8dcac375f8
news_articles,_doc,XKjxeHEBQ7bCTl73YgNx,5.693211,83cd29767737a832dc5eed421c203f0494883986
news_articles,_doc,bajxeHEBQ7bCTl73k07D,5.693211,bfb0a62f0314b24c3ad553af2c24c6c0140b4afe
news_articles,_doc,ZqnyeHEBQ7bCTl731psl,5.693211,3687944f9e6d0d5daa89ceb50879ebbd07f73473
news_articles,_doc,ranyeHEBQ7bCTl731p0l,5.693211,5ffa9f5ceb5161fa1d95a679c476c2460694a70f
news_articles,_doc,iKnzeHEBQ7bCTl73B92e,5.693211,c864b629c95274cc64698cf08425c32f312bcc5b
news_articles,_doc,IqrzeHEBQ7bCTl73ze1m,5.693211,a3351d98c4c5a62d4066a3b3080b53415dc47d9f
news_articles,_doc,8av0eHEBQ7bCTl73Cw6f,5.693211,271bff7d3aa59b17f9ebc9304f4c6bb4286debe3
news_articles,_doc,mKv0eHEBQ7bCTl73mHYg,5.693211,434d5cc5f5f177bc28fecf187f12d24cbb6fa2c3
news_articles,_doc,g6v0eHEBQ7bCTl73mJwj,5.693211,6a814ade560b744717e8f665847cc241543e7770
news_articles,_doc,HKv0eHEBQ7bCTl730MZf,5.693211,bd5dd5e91220e7a5ee520e8cfe009f30ea09e787
news_articles,_doc,ZafweHEBQ7bCTl732U7p,5.654233,dd9c4c7e79f6a4c4caa80c338f5f52edc5fe1177
news_articles,_doc,7KfweHEBQ7bCTl732Vrs,5.654233,c9a5c4edcbe257221b47282fdbcbc13d23752d79
news_articles,_doc,56fweHEBQ7bCTl732Vvs,5.654233,e9b8dbce7f1fe0f9f8069dccf0bf5ca55733d82c
news_articles,_doc,mqfweHEBQ7bCTl732WHt,5.654233,49fa5386db20e769245fd4273a9db2a9d288b0bb
news_articles,_doc,xqfweHEBQ7bCTl732WLt,5.654233,11d05563c61b5106d38c2c5a40cf296199d8c214
news_articles,_doc,t6fweHEBQ7bCTl732Wnu,5.654233,fff2585a79e529da1520d16609ed2c4c582897c3
news_articles,_doc,dqfweHEBQ7bCTl732Wvu,5.654233,52d47da96c1133fc01c32209e0245c972b42b147
news_articles,_doc,vKfweHEBQ7bCTl732Xnx,5.654233,2811ee13340c0d1bb93dc5d09af5811fbd126185
news_articles,_doc,PKfweHEBQ7bCTl732Xvx,5.654233,1503db243e1a28a4c536a5172dae22d3f6b23527
news_articles,_doc,lKfweHEBQ7bCTl732X_y,5.654233,14de3326dff4d12e13c6d162ec9b2ef36463d2ea
news_articles,_doc,7KfxeHEBQ7bCTl73CIqL,5.654233,306941827212904da880baa0c93abd48907a1934
news_articles,_doc,CqfxeHEBQ7bCTl73CJSM,5.654233,7c0ab64e58908742b84f7fd8bb84caf77a87b0fb
news_articles,_doc,DqfxeHEBQ7bCTl73CJWN,5.654233,fdce4a9b54a9fde781fa81d88b39da680bdb7f4d
news_articles,_doc,9KfxeHEBQ7bCTl73CJmN,5.654233,6f346193884683f2a13059e01bf90f66016283fe
news_articles,_doc,9KfxeHEBQ7bCTl73CKKP,5.654233,8c4aea373fd65d7daeb75f7645a2497918ce0a0a
news_articles,_doc,tafxeHEBQ7bCTl73CLaW,5.654233,02d7a26dc7db86794fcea9c1bf252106abc578b8
news_articles,_doc,AKfxeHEBQ7bCTl73CL-X,5.654233,1854c5d90dfda0622a36cffff4909bf763a22f78
news_articles,_doc,EKfxeHEBQ7bCTl73NcpD,5.654233,888ac0c06dac1d74342c1db7a9331c7cce2d125f
news_articles,_doc,0KfxeHEBQ7bCTl73NcpE,5.654233,71464136d831e1226baf05a25adadeadc6da8858
news_articles,_doc,I6fxeHEBQ7bCTl73NcxE,5.654233,35691f4c79934b0a124fc01cbbbdf4a181303ea1
news_articles,_doc,n6fxeHEBQ7bCTl73NdhF,5.654233,501f01cda1ffe2f814142866f68d2602dd37a5a4
news_articles,_doc,1qfxeHEBQ7bCTl73Nd9G,5.654233,2e083cd2a6f09fa7329193f5992f78ddb1936ab0
news_articles,_doc,EafxeHEBQ7bCTl73NeVH,5.654233,443e147c7cec531bcb77a8f55cc6598a9d9aada5
news_articles,_doc,7afxeHEBQ7bCTl73Ne5I,5.654233,ecb4ec2534688799b22dc58f60b9a51530d20355
news_articles,_doc,JqjxeHEBQ7bCTl73YgNx,5.654233,6cc0f22f23605d9825fb69d9ece0fc93674202ed
news_articles,_doc,bKjxeHEBQ7bCTl73YgNx,5.654233,60d1ec80985e9d5721dccf02cf25bfd2ef0a1eb8
news_articles,_doc,U6jxeHEBQ7bCTl73Ygdz,5.654233,99e25782e44549e38ea290ce71dac2009d7272c3
news_articles,_doc,0ajxeHEBQ7bCTl73Yglz,5.654233,d5f659c053f14d35f0ccf939081204d1b71d1f67
news_articles,_doc,PKjxeHEBQ7bCTl73YiR6,5.654233,1c157f4881f34ed1cb3c8985ba95a2bc7beb2ea3
news_articles,_doc,P6jxeHEBQ7bCTl73Yih6,5.654233,693ed0ef12ee4acd1ec8108eab416f361ec1920c
news_articles,_doc,LqjxeHEBQ7bCTl73kzzA,5.654233,356a88d8b892fcd48a989eeeb81fc92154da5ed6
news_articles,_doc,I6jxeHEBQ7bCTl73k0PC,5.654233,06ae3c4e39356dca2ebe46a669ceb28ace28d8c9
news_articles,_doc,sqjxeHEBQ7bCTl73k0PC,5.654233,19ca439ef85f463bd21a0b994799c85dced5263a
news_articles,_doc,2ajxeHEBQ7bCTl73k0XC,5.654233,ff608df65a632b888b59c48ecacb8d56fc17eac8
news_articles,_doc,3qjxeHEBQ7bCTl73k0vD,5.654233,934ada87ceefaec5e9d96d4a51cdf3236861de02
news_articles,_doc,aajxeHEBQ7bCTl73k03D,5.654233,a50225a7c52df62ca2cce1ddd5a6d284a2a4aa69
news_articles,_doc,OajxeHEBQ7bCTl73k07D,5.654233,6de2b39b826d0de538989aa440582e1ef866cb36
news_articles,_doc,06jxeHEBQ7bCTl73k1vE,5.654233,77017b8617a23986f4845deab663a3b64f0fa0c0
news_articles,_doc,26jxeHEBQ7bCTl73k2DF,5.654233,8a8451e83fbf5ce848c9c1a1d9bced97c58d94c1
news_articles,_doc,VajxeHEBQ7bCTl73k2PF,5.654233,88d745d6c40b0d0ab575bb5ef9a21eb0618342ea
news_articles,_doc,HKjxeHEBQ7bCTl73xXgw,5.654233,0b32fa18acaf5355888d9db861249f715739b6ab
news_articles,_doc,8qjxeHEBQ7bCTl73xYAx,5.654233,280c269b1b9c44e1beb17ebc30dfe9baf901b426
news_articles,_doc,GajxeHEBQ7bCTl73xZQ0,5.654233,be1866e77168c48882f291111adc01487fc7b867
news_articles,_doc,5qjxeHEBQ7bCTl73xZk1,5.654233,12e0ce1d1cf16aa376b82d420d84b64e993df397
news_articles,_doc,5KjxeHEBQ7bCTl73xZ41,5.654233,059ac8e63cf140a3682245e302993bdcc0e7d229
news_articles,_doc,dKjxeHEBQ7bCTl73xZ81,5.654233,05c490b5a5b2a99206f4120f528abbf28b70ce6f
news_articles,_doc,4qjxeHEBQ7bCTl73xas2,5.654233,c10c143a150cc7a28ccc7b0aed45f0b5ed2ffd6d
news_articles,_doc,zajxeHEBQ7bCTl73-q4Q,5.654233,48ebf7a51d3c8ce4af6474d5944ba3a8ce748e31
news_articles,_doc,g6jxeHEBQ7bCTl73-q8Q,5.654233,108972967e97059e247978925a54ef3c2023e902
news_articles,_doc,fKjxeHEBQ7bCTl73-rIR,5.654233,93bad4979168c0c00a7b09186b600951e2169e15
news_articles,_doc,AqjxeHEBQ7bCTl73-sAS,5.654233,091e65d5cf331e8bb01f0060e2d1a22a819fe4ba
news_articles,_doc,h6jxeHEBQ7bCTl73-sYT,5.654233,99bdf94cc656ec720fcda2185c6603c03e220226
news_articles,_doc,sajxeHEBQ7bCTl73-ssU,5.654233,7b47e2fec760449166c4532944624e568468974d
news_articles,_doc,AKjxeHEBQ7bCTl73-tQV,5.654233,7a2d2462deeba7ac124ed5bdd2115d99f78b7290
news_articles,_doc,vKjxeHEBQ7bCTl73-uIW,5.654233,58582b61235a7dcdcc5a0a6b2cf6bd2b58d3cb83
news_articles,_doc,QKjxeHEBQ7bCTl73-uMW,5.654233,ec5017ebcbf20fb348cafe1b96c390318e584067
news_articles,_doc,OajyeHEBQ7bCTl73L-pq,5.654233,d6b6b0c15177d89b968f83f8a725af441ffb9a05
news_articles,_doc,UajyeHEBQ7bCTl73L_Rq,5.654233,4921fc8615d9191eb2d669fb4af056a94b39392f
news_articles,_doc,P6jyeHEBQ7bCTl73L_pr,5.654233,98fe15bcf866b6eb85e9aa28fd04d94062838956
news_articles,_doc,H6nyeHEBQ7bCTl73Lwds,5.654233,626acfd5e333c637af060ae8d56a3d1590c6243e
news_articles,_doc,CanyeHEBQ7bCTl73Lwps,5.654233,6bed67f487ee807cc09355a838109edd5dcf7c2e
news_articles,_doc,BqnyeHEBQ7bCTl73LxZt,5.654233,0eaec292f4896d6bd22d7e86a6fa0bca76389abb
news_articles,_doc,QqnyeHEBQ7bCTl73ZSv2,5.654233,2b4dd0b5ac1520a218efb5a0e3f93c3cbb9c3021
news_articles,_doc,2KnyeHEBQ7bCTl73ZSz2,5.654233,0d547f80d2746dc71b75410943c79dc3493bf505
news_articles,_doc,gKnyeHEBQ7bCTl73ZTr3,5.654233,603a004cb0988d3b5fab0f6063c78656eaaf97d3
news_articles,_doc,-qnyeHEBQ7bCTl73ZVL5,5.654233,2c93ce33e023dbe69ebac4996ad9f042d097945f
news_articles,_doc,m6nyeHEBQ7bCTl73ml_s,5.654233,3541bf6901c50264515699df2e847bf6a2b211cc
news_articles,_doc,8qnyeHEBQ7bCTl73mmrt,5.654233,e9e4c1d0bd16b4eaf128a5195046676950fb756a
news_articles,_doc,pqnyeHEBQ7bCTl73mnru,5.654233,711461cb8e1e9e71d36a9d13cea05982a4db4971
news_articles,_doc,yanyeHEBQ7bCTl73mo_w,5.654233,e0a6a40f22fe68b358943f20ec1e7f58cf5f27a8
news_articles,_doc,xanyeHEBQ7bCTl73mpPw,5.654233,eab25c3b37efd256151116bb4a4e7657bde4c9f4
news_articles,_doc,xqnyeHEBQ7bCTl73mpPw,5.654233,57f93fe34523af44bab20560a72f1383e5324f51
news_articles,_doc,nanyeHEBQ7bCTl731pkl,5.654233,e710184281a8b83614d9179cac79389926e7339b
news_articles,_doc,HqnyeHEBQ7bCTl731p0l,5.654233,cd720e2786fd1a7d163e17d0df3f011add267765
news_articles,_doc,hKnyeHEBQ7bCTl731p4l,5.654233,d2ef6ad323f701725a5008a490eb2df18920bb1e
news_articles,_doc,OKnyeHEBQ7bCTl731p8l,5.654233,49726ae1d0fb591ccc6feaaa3e252d26401ffccf
news_articles,_doc,IanyeHEBQ7bCTl731q8m,5.654233,6a63800bc8b25cae9819e67526a5552aa8393cd2
news_articles,_doc,4KnyeHEBQ7bCTl731rQn,5.654233,c7f15a34373bbca7d4709da1a4d78847f6ee03a5
news_articles,_doc,uKnyeHEBQ7bCTl731sIo,5.654233,08431c28083eb7836a33e0ea78ab17d08976aab7
news_articles,_doc,-anyeHEBQ7bCTl731soo,5.654233,a8cdf94e4107772c45d8c23f1709ff69c6896fa4
news_articles,_doc,qKnyeHEBQ7bCTl731swp,5.654233,36f1bb126a3fc2f83d0087f06f485653f76aef88
news_articles,_doc,W6nzeHEBQ7bCTl73B9Od,5.654233,2482610834c4f0fa795bdfdc2ffa554dd8e3066f
news_articles,_doc,oanzeHEBQ7bCTl73B92e,5.654233,36900cb98f7d49f8bdb6d1db7cee065051ad4f34
news_articles,_doc,ranzeHEBQ7bCTl73B96e,5.654233,52ac1539c35edac530ad80776f043b4c04bc66b3
news_articles,_doc,xKnzeHEBQ7bCTl73B_Sf,5.654233,207f554b697f40b532b1720f5209b81b7e013f07
news_articles,_doc,a6nzeHEBQ7bCTl73B_af,5.654233,609c1e19a9780202e7f039f5721de3a55afb2b67
news_articles,_doc,u6nzeHEBQ7bCTl73B_6g,5.654233,67d3f9de3c940ab5548f5fce78aac7c634a52ac0
news_articles,_doc,-KrzeHEBQ7bCTl73BwGg,5.654233,cf5269a1cd4b1ecce160d8b102976848f89b1ef0
news_articles,_doc,eqrzeHEBQ7bCTl73BwKg,5.654233,d0c5c0871cd192ca7624ed6d978db7d98955e4e8
news_articles,_doc,bKrzeHEBQ7bCTl73Bwqh,5.654233,a751e5060b740a339754d8fc560f919b053a53d4
news_articles,_doc,YarzeHEBQ7bCTl73OBoG,5.654233,bb5f438ba03e9cf2af54465c5c06b4977c830f89
news_articles,_doc,46rzeHEBQ7bCTl73OB0H,5.654233,94e0d896fbfbbe8092cceccc2a2905fbf370c634
news_articles,_doc,WKrzeHEBQ7bCTl73OCEH,5.654233,ba855413b81727629b51f69919d4fca2f280d4e2
news_articles,_doc,BarzeHEBQ7bCTl73OCgH,5.654233,4e77e952c046abd1628620f6ae55e77a37979c46
news_articles,_doc,FKrzeHEBQ7bCTl73ODII,5.654233,9e89c7d6a29b9da682469ea8d9b500134ec1c2cb
news_articles,_doc,LKrzeHEBQ7bCTl73ODcI,5.654233,a5ea0556b599634633d69d4a206b87463a34767e
news_articles,_doc,l6rzeHEBQ7bCTl73ODoJ,5.654233,585ec5993136f7eec768b152aa51a383c50a46ab
news_articles,_doc,JarzeHEBQ7bCTl73OD8J,5.654233,fd64b8df171fccc0b37175b6c83c6c4d98af1617
news_articles,_doc,BarzeHEBQ7bCTl73OEYK,5.654233,daa388860d91b6470e014e3d896e35c1a589bb2d
news_articles,_doc,mqrzeHEBQ7bCTl73ak7K,5.654233,b7d655f7a697947c9357a8ddfe6899827c9e9ea0
news_articles,_doc,y6rzeHEBQ7bCTl73ak_K,5.654233,50845b59bf20b980646754ab8c48d6b2a519b0a7
news_articles,_doc,iqrzeHEBQ7bCTl73alLK,5.654233,d07cfde6e55aa1cc7b029203a84367290abf9b7b
news_articles,_doc,E6rzeHEBQ7bCTl73al_L,5.654233,9069de55745c16f748f0db42ded3ad30e99612e9
news_articles,_doc,kqrzeHEBQ7bCTl73am_M,5.654233,752898e14fad34f618a9ae6638e96685dc58c241
news_articles,_doc,yqrzeHEBQ7bCTl73anHM,5.654233,92c9d216ccf5478ed92d073aa8e71dc10614bda4
news_articles,_doc,86rzeHEBQ7bCTl73anzN,5.654233,b04721e6e4764a304e59e581b8d3a36ba064c5f0
news_articles,_doc,H6rzeHEBQ7bCTl73lofb,5.654233,e63508c50e726139a13e0df69625f2d88b9cf161
news_articles,_doc,jqrzeHEBQ7bCTl73lorb,5.654233,22a4db175a7cf4d44fd489d608233273b1a7ec4b
news_articles,_doc,pqrzeHEBQ7bCTl73lprc,5.654233,937537a25b17b672dbb888c30d3de97c23d55bdf
news_articles,_doc,parzeHEBQ7bCTl73lp7c,5.654233,80800c7a2f414df29e34c95e10948ad967256094
news_articles,_doc,nqrzeHEBQ7bCTl73lqDd,5.654233,c628d9b5c06df6c9cf4e1404adff5aa2483cd77b
news_articles,_doc,3qrzeHEBQ7bCTl73lqDd,5.654233,a7e0f004702e595744cebf98016cfe5de4aa75ca
news_articles,_doc,uKrzeHEBQ7bCTl73lqjd,5.654233,aad0f98368edbd27efc622962cab9c424aaa7cf8
news_articles,_doc,t6rzeHEBQ7bCTl73lrje,5.654233,3bc11241f9d98a3c0f90aa65314f048758aebc09
news_articles,_doc,larzeHEBQ7bCTl73zcNj,5.654233,8f57a274ae5fabd10361d920b4029aa87efc4039
news_articles,_doc,E6rzeHEBQ7bCTl73zcdj,5.654233,a45f5f4917b8f599c45718cb7475737cd0780543
news_articles,_doc,aarzeHEBQ7bCTl73zchk,5.654233,49c464e6914fb4ff85ca7993d4dc6158f3b1730e
news_articles,_doc,jqrzeHEBQ7bCTl73zclk,5.654233,b89aaa9d98e192fa0ce73085db8d11e540ad2fbd
news_articles,_doc,8arzeHEBQ7bCTl73zdpl,5.654233,03c28745fce3fb452a53df33b51b3ffa6dd65ab1
news_articles,_doc,CqrzeHEBQ7bCTl73zelm,5.654233,8937198359fb809e1a3cc5006ff00a0614125ec9
news_articles,_doc,iqrzeHEBQ7bCTl73zetm,5.654233,f3436f1bd8f4e24fec772a6686a4cd2b7a2393c5
news_articles,_doc,sarzeHEBQ7bCTl73zfVn,5.654233,afbd730dac437d17ccac0b42b5fde25a8e84d605
news_articles,_doc,M6r0eHEBQ7bCTl73C_ue,5.654233,343dd13c2726f826e0d0fd13622c6c5ea073edbe
news_articles,_doc,aKr0eHEBQ7bCTl73C_6e,5.654233,4fe5f4e22a08325306fa857a12e2b80ec2d36b3b
news_articles,_doc,Uqv0eHEBQ7bCTl73Cw2f,5.654233,f024eb51ca9d5e154840fa4249df29e6c1746a23
news_articles,_doc,BKv0eHEBQ7bCTl73Cx6h,5.654233,6d7cf559c304891ab16ff4e6a0c1e722e26a3f47
news_articles,_doc,6qv0eHEBQ7bCTl73CyCh,5.654233,192b1be909fb97b06ec581866bee1123fcbf3a43
news_articles,_doc,Hav0eHEBQ7bCTl73Cy2h,5.654233,4bd6272c15e90cfb211a7fe14dbd60815f360b4a
news_articles,_doc,H6v0eHEBQ7bCTl73CzCi,5.654233,1d2b840a80e7cccd3e2993b5bbb7f9f6ed21e830
news_articles,_doc,Cqv0eHEBQ7bCTl73CzKi,5.654233,faa1751509428413e87a2c99e0abf8cb0c5d4587
news_articles,_doc,5Kv0eHEBQ7bCTl73VDwt,5.654233,e5d344aab8fe22b277dadfc7fd679bb7696e4ad5
news_articles,_doc,oav0eHEBQ7bCTl73VEAu,5.654233,1472e428e232b17705747723da6c0f5bbc000873
news_articles,_doc,SKv0eHEBQ7bCTl73VEQu,5.654233,973c71fd804bcaad2d3bccd011e8a54d84a67ba0
news_articles,_doc,nqv0eHEBQ7bCTl73VEku,5.654233,9764cc6b3fa19c84f5bf76d8fbaad52457bbc3a6
news_articles,_doc,IKv0eHEBQ7bCTl73VFQv,5.654233,1beffbcee55341a3012b96bc98942228519f1647
news_articles,_doc,W6v0eHEBQ7bCTl73VFow,5.654233,0b9a9bf631d4f8200d05c5bfd62820983ce833b5
news_articles,_doc,B6v0eHEBQ7bCTl73mHAf,5.654233,5a01e140955e6347d909a4bc4f6f40cbf5cdc29d
news_articles,_doc,s6v0eHEBQ7bCTl73mIAh,5.654233,56a4d508a876f1a7b310528f54b4c4a66984fe64
news_articles,_doc,k6v0eHEBQ7bCTl73mIMh,5.654233,092ec9c96c6ed323a43251ccab60da53bfcc87a1
news_articles,_doc,r6v0eHEBQ7bCTl73mJAi,5.654233,9619ef9521c75f758f831334aefbc9a5e90ddc31
news_articles,_doc,6qv0eHEBQ7bCTl73mJEi,5.654233,506b6e0b378c5ed9023a9e95bc42f2b81e8503d6
news_articles,_doc,S6v0eHEBQ7bCTl73mJYi,5.654233,377196baea83a9bac9ab6d55df375f0b3403d74d
news_articles,_doc,g6v0eHEBQ7bCTl73mJsj,5.654233,69cef6dd1a7af2c6e221d31f22256c151d4d3c38
news_articles,_doc,bKv0eHEBQ7bCTl730Ktd,5.654233,780f20dc8db1b945c37fcb5812de7b22efa94dc8
news_articles,_doc,K6v0eHEBQ7bCTl730K5d,5.654233,214ef2fd023d267b81ba04e3762b6df6df931552
news_articles,_doc,NKv0eHEBQ7bCTl730LJd,5.654233,2dbc8f559e3a639b2412b9fe8b15e3139324d4df
news_articles,_doc,XKv0eHEBQ7bCTl730LNd,5.654233,1b8117512deb254ace576e2570167004a00b78dc
news_articles,_doc,UKv0eHEBQ7bCTl730MBe,5.654233,587f3a0b45846f7898ca018cfe544b7522f39481
news_articles,_doc,ZKv0eHEBQ7bCTl730MFe,5.654233,4dec8f8f210124517656ff637dfc7fc8755510ec
news_articles,_doc,4qv0eHEBQ7bCTl730MZf,5.654233,4a31404a57bfd7cab71a455503c8441309ff7e47
news_articles,_doc,pKv0eHEBQ7bCTl730NFg,5.654233,80c1e68f85d7d667b059ed53eb1a04cd1b6cc900
news_articles,_doc,CKv0eHEBQ7bCTl730Npg,5.654233,cdc6de3a29b8e5411c09965d13330ed7444e8cab
news_articles,_doc,eKv0eHEBQ7bCTl730Npg,5.654233,adc118a5853cc1e375be4fa0b28a67d8503f392b
